"THEESatisfaction","","https://www.facebook.com/groups/285764061437283/","http://www.youtube.com/watch?v=qGWFBt_IPOg","","","Seattle","WA",""
"DJ Dirrty","","","","","","New York","NY",""
"Panama Wedding","","facebook.com/panamawedding","youtube.com/user/panamawedding","","","New York","NY",""
"Iron Reagan","","facebook.com/pages/IRON-REAGAN/235448059864772","","","","Richmond","VA",""
"Vattnet Viskar","","facebook.com/vattnetviskar","","","","Plaistow","NH",""
"Communist Daughter","","facebook.com/ComDot","youtube.com/comdotbooking","","","Saint Paul","MN",""
"Colourmusic","","https://www.facebook.com/colourmusic","","","","Stillwater","OK",""
"John Moreland","","http://www.facebook.com/johnmorelandOK","","","","Norman","OK",""
"Travis Linville","","www.facebook.com/travislinville","www.youtube.com/travislinville","","","Norman","OK",""
"Abandon","","","","","","San Antonio","TX",""
"Da Truth","","facebook.com/truthonduty","","","","Philadelphia","PA",""
"A.H.M.A.D.D.","","https://www.facebook.com/pages/AHMADD/134320481956","","","","Waco","TX",""
"Spec & Vrose","","Facebook URL: /spechouse /vrosemusic","","","","Sacremento","CA",""
"Juan Perro","lahuellasonora.com/discografia.php?a=juan-perro","es-es.facebook.com/pages/Juan-Perro/62789506577","youtube.com/juanperrovideos","sonicbids.com/band/JuanPerro","","Zaragoza","","SPAIN"
"Nano Stern","","facebook.com/nanosternoficial","youtu.be/XxDIct08afk","","","Santiago","","CHILE"
"Nano Stern","","facebook.com/nanosternoficial","youtu.be/XxDIct08afk","","","Santiago","","CHILE"
"G A L P A L S","","https://www.facebook.com/wearegalpals","http://vimeo.com/46477936","","","Austin","TX",""
"Raw McCartney","","www.facebook.com/rawmccartney","www.youtube.com/cataractsmf","","","Indianapolis","IN",""
"Golden Animals","","Facebook.com/WeAreGoldenAnimals","GoldenAnimalsVideos","","","Brooklyn","NY",""
"Curtis Harding","","www.facebook.com/Curtis-Harding","","","","Atlanta","GA",""
"Pagiins","","www.facebook.com/pagiins","","","","Fayetteville","AK",""
"Hector's Pets","","https://www.facebook.com/hectorspets","","","","Brooklyn","NY",""
"Naive Thieves","","https://www.facebook.com/NaiveThieves","","","","Riverside","CA",""
"CJ FLY","","","http://www.youtube.com/user/PROfckingERA","","","Brooklyn","NY",""
"Paint Fumes","","https://www.facebook.com/Paintfumes","http://www.youtube.com/watch?v=ol1bw6buKMY&hd=1","","","Charlotte","NC",""
"Young Fathers","","facebook.com/youngfathers","www.youtube.com/youngfathers","","","Edinburgh","","UK-SCOTLAND"
"Que","","","","sonicbids.com/band/Whoisque","","Atlanta","GA",""
"Bipolar Sunshine","","facebook.com/bipolarsunshine","youtube.com/bipolarsunshine","","","Manchester","","UK-ENGLAND"
"Sara Hickman","","https://www.facebook.com/SaraHickmanFans","http://www.youtube.com/playlist?list=PL1C1DD9B9F69830CD","","","Austin","TX",""
"Bear's Den","","facebook.com/bearsdenmusic","youtube.com/user/bearsdenmusic","","","London","","UK-ENGLAND"
"Tennis","","https://www.facebook.com/tennisinc","http://www.youtube.com/user/tennismusicinc","","","Denver","CO",""
"EAGULLS","","facebook.com/eagulls?fref=ts","youtube.com/user/EAGULLS?feature=watch","","","Leeds","","UK-ENGLAND"
"Yautja","","https://www.facebook.com/YautjaTN","","","","Nashville","TN",""
"Wax Motif","","","","","","Sydney","NSW","AUSTRALIA"
"Petite Noir","","facebook.com/petitenoir1","youtube.com/watch?v=2s-aPbKecJg&list=UUEWA4g_voZYtRWSXYt73kHQ&index=2&feature=plcp","","","Kinshasa","","THE DEMOCRATIC REPUBLIC OF THE CONGO"
"Roman GianArthur","","facebook.com/pages/Roman-GianArthur-Music/261521720618251","","","","Atlanta","GA",""
"ProbCause","","facebook.com/Probcausemusic","youtube.com/user/ProbCauseTV","","","Chicago","IL",""
"Le$","","","Settle4LesTV","","","Houston","TX",""
"The Beat Academy","","https://www.facebook.com/pages/The-Beat-Academy-Toronto/106051002771270","","","","Toronto","ON","CANADA"
"The Beat Academy Team Toronto","","https://www.facebook.com/pages/The-Beat-Academy-Toronto/106051002771270","","","","Toronto","ON","CANADA"
"ShowYouSuck","","https://www.facebook.com/pages/Show-You-Suck/137916066252493","http://www.youtube.com/user/ShowYouSuck","","","Chicago","IL",""
"We Butter The Bread With Butter","","facebook.com/WBTBWBofficial","youtube.com/wbtbwbofficial","","","Berlin","","GERMANY"
"Les Claypool's Duo De Twang","","facebook.com/pages/Les-Claypool/10915944530","","","","Sebastopol","CA",""
"Dre Skull","","http://www.facebook.com/dreskull","htpp://www.youtube.com/mixpak","","","Brooklyn","NY",""
"The Large","","","","","","London","","UK-ENGLAND"
"Jubilee","","www.facebook.com/jubileedj","","","","Brooklyn","NY",""
"SAINT PEPSI","","facebook.com/drinkyoung","","","","Farmingville","NY",""
"Le Youth","","facebook.com/LeYouth","youtube.com/user/LeYouthMusic","","","Los Angeles","CA",""
"Gardens & Villa","","https://www.facebook.com/gardensandvilla","","","","Santa Barbara","CA",""
"Residuels","","https://www.facebook.com/Residuels","","","","Philadelphia","PA",""
"Rhett Miller","","facebook.com/rhettmillermusic","","","","Dallas","AK",""
"Tum Tum","","","ZillaTV","","","Dallas","TX",""
"X","","","","","","Los Angeles","CA",""
"Young Roddy","","","","","","New Orleans","LA",""
"Fiend","","","","","","New Orleans","LA",""
"Mary Gold","","","","","","New Orleans","LA",""
"T.Y.","","","","","","New Orleans","LA",""
"Speakerfoxxx","","www.facebook.com/speakerfox","","","","Atlanta","GA",""
"Brick + Mortar","","facebook.com/BrickAndMortarOfficial","youtube.com/user/BrickAndMortarVEVO","","","Toms River","NJ",""
"Jabee","xxlmag.com/rap-music/bangers/2012/12/jabee-ft-carlitta-durand-stephanie-produced-by-el-p/","facebook.com/jabeemusic","youtube.com/watch?v=JB0jcPAipKM","sonicbids.com/band/Jabee","","Oklahoma City ","OK",""
"Aaron Pierce","aaronpiercemusic.bandcamp.com","","youtube.com/aaronpiercemusic","sonicbids.com/band/AaronPierce","","Oklahoma City","OK","UNITED STATES"
"Mightyfools","","https://www.facebook.com/mightyfools","http://www.youtube.com/user/Mightyfools","","","hilversum","","THE NETHERLANDS"
"DJ A-Tron","","","","","","Los Angeles","CA",""
"Svper","lastfm.es/music/Svper","facebook.com/svper.svper.svper.svper","youtube.com/watch?v=xbTSahDxz98","sonicbids.com/band/Svper","","Barcelona","","SPAIN"
"LosPetitFellas","","https://www.facebook.com/LosPetitFellas","http://www.youtube.com/fellagrama","","","Bogota","","COLOMBIA"
"White Denim","","https://www.facebook.com/whitedenimmusic","","","","Austin","TX",""
"Wheez-ie","","https://www.facebook.com/WheezieDubz","http://www.youtube.com/user/WheezieDubz/videos","","","Houston","TX",""
"Elektrik People","","facebook.com/ElektrikPeople","youtube.com/TheElektrikPeople","","","Los Angeles","CA",""
"Cornerboy P","","","","","","New Orleans","LA",""
"IAMSU!","","facebook.com/iamsu","youtube.com/thehbkgang","","","Richmond","CA",""
"Reese","","","","","","Atlanta","GA",""
"Jeremiah Jae","","facebook.com/pages/Jeremiah-Jae/111580498919269","youtube.com/user/JEREMIAHRR?feature=watch","","","Chicago","IL",""
"EMA","","facebook.com/cameouttanowhere","","","","Portland","OR",""
"ASTR","","facebook.com/ASTRbook","youtube.com/ASTRtube","","","New York","NY",""
"Ballet School","","http://www.facebook.com/balletschoolband","http://www.youtube.com/user/balletschoolofficial","","","Berlin","","GERMANY"
"RÁJ","","facebook.com/pages/RÁJ/501854179908354?ref=br_tf","","","","Los Angeles","CA",""
"Horse Thief","","horsethiefokc","horsethiefokc","","","Oklahoma City","OK",""
"Arc Iris","","facebook.com/arcirismusic","","","","Providence","RI",""
"Oberhofer","","Facebook.com/oberhoferjamz","youtube.com/OBRHFR","","","Tacoma","WA",""
"The Orwells","","facebook.com/theorwellsband","youtube.com/user/TheOrwellsMusic","","","Elmhurst","IL",""
"Har Mar Superstar","","facebook.com/harmarsuperstar","youtube.com/kingcutie","","","Brooklyn","NY",""
"Daley","","facebook.com/daleyofficial","youtube.com/user/DaleyUK","","","Manchester","","UK-ENGLAND"
"Young & Sick","","facebook.com/youngandsick","N/A","","","Los Angeles","CA",""
"Real Estate","","facebook.com/realestateband","youtube.com/realestateband","","","Ridgewood","NJ",""
"Dum Dum Girls","","facebook.com/DumDumGirls","youtube.com/user/subpoprecords/search?query=dum+dum+girls","","","New York","NY",""
"NO","","facebook.com/NOLosAngeles","youtube.com/nomusicforyou","","","Los Angeles","CA",""
"IAMSU!","","facebook.com/iamsu","youtube.com/thehbkgang","","","Richmond","CA",""
"Perrosky","","facebook.com/losPerrosky","youtube.com/user/Losperrosky?feature=watch","","","Santiago","","CHILE"
"Como Asesinar a Felipes","","facebook.com/OperacionCAF","youtube.com/user/ComoAsesinarAFelipes","","","Santiago","","CHILE"
"Arbol de Ojos","arboldeojos.com","facebook.com/arboldeojos","youtube.com/arboldeojosmusic","sonicbids.com/band/ArboldeOjos2","","Bogota","","COLOMBIA"
"The Copper Gamins-Los Niños de Cobre","","facebook.com/thecoppergamins","youtube.com/watch?v=Sk_JqWkwMnE","","","Zinacantepec","","MEXICO"
"Sisu","sisuband.com","facebook.com/SISUband","","sonicbids.com/band/SISU","","Los Angeles","CA",""
"Isaiah Rashad","","","","","","Chatanooga","TN",""
"Tuki Carter","","facebook.com/pages/Tuki-Carter/385665391497280","","","","Los Angeles","CA",""
"Berner","","","youtube.com/user/Berner415?feature=watch","","","San francisco","CA",""
"Speakerfoxxx","","www.facebook.com/speakerfox","","","","Atlanta","GA",""
"Ab-Soul","","","","","","Carson","CA",""
"Ty Dolla $ign","","","","","","Los Angeles","CA",""
"Federico Aubele","","facebook.com/federicoaubele","youtube.com/artist/federico-aubele","","","Buenos Aires","","ARGENTINA"
"Buggs Tha Rocka","BuggsThaRocka.bandcamp.com","com/buggstharockafacebook.","youtube.com/buggstharocka","sonicbids.com/band/rockaboy","","Cincinnati","OH",""
"424","","facebook.com/424music","youtube.com/424official","","","San José","","COSTA RICA"
"Rancho","","","","","","Hello","","MEXICO"
"Chanel West Coast","","facebook.com/chanelwestcoast","youtube.com/watch?v=lNFpYlughkw","","","Los Angeles","CA",""
"Paradise","","facebook.com/obsoletefuturerecords?ref=stream","","","","Austin","TX",""
"Foster Care","","","","","","brooklyn","",""
"Sydne Renee","","facebook.com/lifeaccordingtosydne","youtube.com/user/syddeekid","","","Atlanta","GA",""
"Greys","","https://www.facebook.com/GreysRock","","","","Toronto","ON","CANADA"
"Julian Casablancas + the Voidz","","https://www.facebook.com/JulianCasablancas","http://www.youtube.com/user/juliancasablancas","","","New York","NY",""
"Zig Zags","","facebook.com/pages/Zig-Zags/114037542014925","","","","Los Angeles","CA",""
"P-IC","","facebook.com/PICskywalkin?ref=hl","youtube.com/user/Skywalkin10/videos","","","Indianapolis","IN",""
"Jonzieeee","","facebook.com/mookiejones","youtube.com/mrmookiejones","","","Houston","TX",""
"ZEALE","","facebook.com/zeale.rapz","youtube.com/user/ZEALE32‎","","","Austin","TX",""
"Trae Tha Truth","","https://www.facebook.com/traeabn","http://www.youtube.com/user/TraeThaTruthVEVO","","","Houston","TX",""
"RAC","","facebook.com/remixartistcollective","","","","PORTLAND","OR",""
"Ramesh","","facebook.com/rameshinspace?ref=hl","youtube.com/user/RAMESHALWAYSWINS","","","Austin","TX",""
"Kaytranada","","facebook.com/kaytranada","","","","Montreal","QC","CANADA"
"Wolf Alice","","facebook.com/wolfalicemusic","youtube.com/user/wolfalicevideos/","","","London","","UK-ENGLAND"
"Timber Timbre","","facebook.com/timbertimbre","","","","Toronto","ON","CANADA"
"Lauren Shera","","facebook.com/laurenshera","youtube.com/laurenshera","","","Nashville","TN",""
"Machinedrum","","facebook.com/machinedrum","youtube.com/user/machinedrum‎","","","New York","NY",""
"Porter","","facebook.com/oficialporter","youtube.com/user/tercerpiso?feature=watch","","","Guadalajara","","MEXICO"
"DJ Spinn & Rashad","","https://www.facebook.com/pages/Teklife-Ent/487090401316594","","","","Chicago","IL",""
"Reuben and The Dark","","facebook.com/ReubenAndTheDark","","","","Calgary","AB","CANADA"
"Born Cages","","http://www.facebook.com/borncages","http://www.youtube.com/borncages","","","New York","NY",""
"Money 1st Click","","wordliife","youtube.com/wordlife04","","","Dallas","TX",""
"The Kite String Tangle","","facebook.com/thekitestringtangle","youtube.com/thekitestringtangle","","","Strathpine","QLD","AUSTRALIA"
"The Autumn Defense","","facebook.com/TheAutumnDefense","youtube.com/theautumndefense","","","Chicago","IL",""
"Black Atlass","","facebook.com/blackatlass","youtube.com/user/BLACKATLASS","","","Montreal","QC","CANADA"
"100s","","","youtube.com/user/100sTv","","","Berkeley","CA",""
"The Growl (solo acoustic)","","http://www.facebook.com/legrowl","http://www.youtube.com/thegrowlmusic","","","Perth","WA","AUSTRALIA"
"Lime Cordiale","","https://www.facebook.com/limecordiale","http://www.youtube.com/user/LimeCordiale","","","Sydney","NSW","AUSTRALIA"
"Bruce Robison / Kelly Willis","","facebook.com/pages/Bruce-Robison/24305451327","soundcloud.com/bruce-and-kelly","","","Austin","TX",""
"Walker Lukens & The Side Arms","walkerlukens.com/","fb.com/walkerlukensmusic","youtube.com/walkerlukensmusic","sonicbids.com/band/walkerlukens","","Austin","TX",""
"MARMALAKES","marmalakes.com","www.facebook.com/marmalakes","youtube.com/marmalakes","sonicbids.com/band/Marmalakes","","Austin","TX",""
"Flashlights","","https://www.facebook.com/flashlightsmusic","http://www.youtube.com/channel/UCf0FJbXMsEXYyM3C1DvBy1w/videos","","","Orlando","FL",""
"Caspa","","https://www.facebook.com/caspadubstep","http://www.youtube.com/user/caspadubstep#p/a/u/0/AevF6z6oRd4","","","London","","UK-ENGLAND"
"Low Pros (A-Trak & Lex Luger) feat. Migos, Travi$ Scott, Que, High Klassified, Metro Boomin & Guests","","https://www.facebook.com/atrak","http://www.youtube.com/djatrak","","","Montreal","QC","CANADA"
"The Front Bottoms","","facebook.com/thefrontbottoms","","","","Bergen County","NJ",""
"Ex Hex","","","","","","Washington","DC",""
"Ha Ha Tonka","","facebook.com/hahatonka","youtube.com/user/hahatonkamusic?feature=watch","","","Springfield","MO",""
"NINA NESBITT","","facebook.com/ninanesbittmusic","youtube.com/user/ninanesbitt","","","EDINBURGH","","UK-SCOTLAND"
"Empress Of","","","","","","New York","NY",""
"SL Jones","","facebook.com/SLJonesMusic","youtube.com/SLJONESY","","","Little Rock","AR",""
"Scotty ATL","","facebook.com/scotty.atl.3","youtube.com/channel/UC8u1FhgJ-PDWs2oLzog0qpw","","","Atlanta","GA",""
"Problem","","","youtube.com/user/DiamondlanemusicTV","","","Compton","CA",""
"Eli Cook","elicook.com","facebook.com/elicookmusic","youtu.be/fmGoFrZtA_M","sonicbids.com/band/EliCookCleopatra","","Charlottesville","VA",""
"Rusty Anderson Afternoon","","facebook.com/rustyandersonmusic","youtube.com/watch?v=reGlYbt8Yfs","","","Los Angeles","CA",""
"Christian Mistress","","facebook.com/ChristianMistress","","","","Olympia","WA",""
"Mise en Scene","miseenscenemusic.com","facebook.com/miseenscenemusic","youtube.com/watch?v=BoL0cF5ZEzU","sonicbids.com/band/MiseenScene","","Winnipeg ","MB","CANADA"
"Blackie and the Rodeo Kings","blackieandtherodeokings.com","","","sonicbids.com/band/blackieandtherodeokings3","","Toronto","ON","CANADA"
"Basia Bulat","","fACEBOOK.COM/BASIABULAT","","","","Toronto","ON","CANADA"
"Jamestown Revival","jamestownrevival.com","www.facebook.com/jamestownrevival","","sonicbids.com/band/JamestownRevivalMusic","","Austin","TX",""
"Chris Mills","reverbnation.com/chrismillsmusic","facebook.com/chrismillsmusic","youtube.com/user/nofave?feature=watch","sonicbids.com/band/ChrisMills7","","Brooklyn","NY",""
"Outernational","outernational.net","facebook.com/outernationalmusic","youtube.com/outernational","sonicbids.com/band/OuternationalMusic","","New York","NY",""
"Barcelona","","facebook.com/Barcelona","youtube.com/watch?v=u7deClndzQw","","","Seattle","WA",""
"The Parlotones","mtv.com/artists/the-parlotones/","theparlotones.net","youtube.com/theparlotones","sonicbids.com/band/TheParlotones","","Johannesburg","","SOUTH AFRICA"
"Bobby Rush with Blinddog Smokin'","","www.facebook.com/blinddogsmokin","","","","Jackson","MS",""
"The Howlin' Brothers","","facebook.com/HowlinBrothers","bit.ly/15zPgsh","","","Hermitage","SD",""
"Della Mae","","facebook.com/della.mae.fb","youtube.com/user/heyheydellamae?feature=watch","","","Boston","MA",""
"Elizabeth & the Catapult","onesheet.com/eandthec/profile/#overview","facebook.com/elizabethandthecatapult","","sonicbids.com/band/ElizabeththeCatapult","","Brooklyn","NY",""
"Wild Party","","www.facebook.com/wildpartyofficial","www.youtube.com/wildpartyofficial","","","Boerne","TX",""
"Warm Soda","","facebook.com/warmsoda777","","","","San Francisco","CA",""
"Moses Sumney","","facebook.com/mosessumney","youtube.com/mosessumney","","","Los Angeles","CA",""
"Hector's Pets","","https://www.facebook.com/hectorspets","","","","Brooklyn","NY",""
"Natural Child","","facebook.com/naturalchildband","youtube.com/watch?v=L_2EMbmIU70","","","Nashville","TN",""
"Weeknight","","facebook.com/Weeknight","","","","Brooklyn","NY",""
"Dead Ghosts","","facebook.com/deadghosts","","","","Vancouver","BC","CANADA"
"Cosmonauts","","facebook.com/cosmonautstheband","","","","Fullerton","CA",""
"Shocked Minds","","facebook.com/shockedminds","youtube.com/results?search_query=shocked%20minds&sm=3","","","Brooklyn","NY",""
"DeLorean","","facebook.com/iamdeloreanmusic","youtube.com/iamdeloreanmusic","","","Houston","TX",""
"Jackie Chain","","facebook.com/jackiechainmusic","youtube.com/watch?v=N3Wqhu0JmBc&list=PLlOf8-3RemKpr5wrGCAV6uoj1uFnhYuei","","","Huntsville","AL",""
